horas_estudio_semana,asistencia_pct,nota_parcial,trabaja,horas_trabajo_semana,nivel_socioeconomico,nota_final,riesgo_academico
18.0,73.7,8.2,0,0.0,Medio,13.3,en_riesgo
,62.7,18.0,0,0.0,Bajo,12.6,en_riesgo
21.6,44.5,5.9,1,37.0,Medio,11.3,en_riesgo
10.4,64.2,14.1,0,0.0,Alto,12.5,en_riesgo
2.4,40.0,6.1,0,0.0,Bajo,5.8,reprobado
7.4,83.3,19.3,1,40.0,Medio,14.0,aprobado
,52.3,13.6,0,0.0,Medio,16.4,aprobado
24.5,53.7,19.0,1,44.0,Medio,17.4,aprobado
25.2,81.3,5.7,1,36.0,Alto,14.2,aprobado
18.5,53.6,,0,0.0,Medio,16.7,aprobado
,75.3,7.5,0,0.0,Medio,10.0,reprobado
22.8,48.9,7.9,1,13.0,Medio,13.2,en_riesgo
14.6,95.8,5.1,1,25.0,Bajo,12.2,en_riesgo
8.3,50.9,18.3,1,41.0,Medio,11.9,en_riesgo
9.6,45.7,10.8,0,0.0,Medio,9.3,reprobado
5.8,48.6,10.9,0,0.0,Bajo,9.4,reprobado
19.5,83.1,10.3,0,0.0,Bajo,14.7,aprobado
9.4,85.4,17.8,1,14.0,Medio,15.0,aprobado
2.6,71.6,16.1,1,46.0,Medio,11.7,en_riesgo
12.6,82.2,14.9,0,0.0,Medio,13.9,en_riesgo
,43.6,9.4,1,30.0,Alto,11.8,en_riesgo
15.7,45.5,5.6,0,0.0,Bajo,9.0,reprobado
19.6,45.8,19.1,1,22.0,Bajo,13.6,en_riesgo
,61.7,18.2,0,0.0,Bajo,19.9,aprobado
19.1,42.9,10.0,0,0.0,Medio,13.2,en_riesgo
26.9,80.9,12.8,1,38.0,Alto,17.5,aprobado
18.5,64.9,19.0,0,0.0,Bajo,18.9,aprobado
6.1,85.7,10.7,1,8.0,Bajo,13.1,en_riesgo
6.7,55.2,15.9,0,0.0,Alto,15.5,aprobado
12.4,98.3,7.8,1,47.0,Alto,14.1,aprobado
26.2,92.9,13.8,0,0.0,Bajo,18.6,aprobado
12.1,77.9,10.5,1,22.0,Bajo,10.6,reprobado
5.7,86.4,18.0,1,22.0,MEDIO,15.0,aprobado
9.9,96.8,16.9,0,0.0,Alto,18.3,aprobado
11.4,52.1,16.2,0,0.0,Bajo,12.5,en_riesgo
26.7,66.6,13.1,0,0.0,Medio,15.2,aprobado
28.6,50.5,,0,0.0,MEDIO,18.0,aprobado
9.0,72.4,14.8,0,0.0,Alto,15.5,aprobado
23.7,76.0,14.1,1,18.0,Bajo,17.8,aprobado
21.9,97.3,5.9,1,41.0,Alto,14.6,aprobado
16.8,56.3,11.7,0,0.0,Medio,15.7,aprobado
7.1,63.5,9.5,0,0.0,Bajo,10.8,reprobado
22.7,43.3,5.1,1,11.0,Bajo,10.5,reprobado
23.0,78.6,19.2,1,10.0,Medio,19.4,aprobado
13.8,87.8,14.3,1,30.0,Alto,13.9,en_riesgo
24.1,58.8,18.1,0,0.0,Medio,17.8,aprobado
10.5,55.7,14.5,0,0.0,Alto,15.0,aprobado
16.0,67.0,11.8,0,0.0,Alto,13.7,en_riesgo
20.6,74.5,15.8,0,0.0,Medio,18.1,aprobado
27.9,84.9,9.4,0,0.0,Medio,12.1,en_riesgo
23.3,89.0,9.2,0,0.0,Bajo,14.1,aprobado
,66.3,12.2,0,0.0,Medio,16.9,aprobado
1.3,58.1,,0,0.0,Alto,8.6,reprobado
18.6,65.9,14.7,0,0.0,Bajo,18.3,aprobado
,46.3,18.2,0,0.0,Bajo,15.9,aprobado
8.5,84.9,10.9,0,0.0,Medio,12.2,en_riesgo
1.0,75.2,15.9,0,0.0,Bajo,14.1,aprobado
29.6,84.2,13.0,0,0.0,Medio,19.9,aprobado
22.1,58.4,8.1,0,0.0,ALTO,15.8,aprobado
20.9,48.8,11.8,0,0.0,Bajo,15.1,aprobado
19.0,87.8,6.7,0,0.0,Alto,17.4,aprobado
19.2,87.8,13.6,1,41.0,Bajo,14.8,aprobado
28.1,41.8,19.6,1,25.0,Alto,19.7,aprobado
19.8,98.1,13.2,1,25.0,Bajo,17.5,aprobado
5.3,78.6,10.9,1,17.0,Medio,8.6,reprobado
10.7,82.3,8.3,0,0.0,Bajo,12.2,en_riesgo
28.8,95.4,15.2,0,0.0,Alto,20.0,aprobado
7.0,50.5,8.1,0,0.0,alto,9.3,reprobado
17.6,41.8,9.3,1,34.0,Medio,11.1,en_riesgo
2.2,71.2,10.3,0,0.0,Bajo,9.2,reprobado
1.1,79.0,11.8,0,0.0,Medio,9.8,reprobado
12.4,49.4,8.0,1,25.0,Medio,9.7,reprobado
10.2,45.5,13.0,1,37.0,Medio,9.6,reprobado
1.0,63.7,12.0,1,40.0,Medio,6.8,reprobado
17.4,70.6,16.7,0,0.0,Bajo,16.1,aprobado
,99.3,17.3,0,0.0,Alto,20.0,aprobado
14.0,67.7,19.4,1,47.0,Alto,16.8,aprobado
,68.0,14.1,0,0.0,Alto,18.5,aprobado
28.5,61.9,14.3,1,21.0,Medio,17.7,aprobado
9.1,80.3,5.7,1,44.0,Alto,8.6,reprobado
20.1,98.0,15.9,1,43.0,Bajo,16.1,aprobado
22.7,44.2,7.2,0,0.0,Medio,15.2,aprobado
22.9,95.7,17.9,1,44.0,Bajo,17.6,aprobado
26.1,85.4,6.6,0,0.0,Medio,16.4,aprobado
25.5,70.8,8.7,1,44.0,BAJO,14.8,aprobado
24.2,49.7,11.4,1,17.0,Alto,15.2,aprobado
10.1,45.5,19.6,1,28.0,Bajo,9.6,reprobado
14.4,95.8,6.6,0,0.0,Bajo,12.9,en_riesgo
14.2,99.0,11.3,1,45.0,Alto,13.0,en_riesgo
6.1,96.9,15.9,1,41.0,Alto,13.3,en_riesgo
18.4,89.2,19.9,1,13.0,Alto,20.0,aprobado
16.0,68.2,7.8,0,0.0,Alto,13.3,en_riesgo
19.1,47.6,6.7,1,39.0,Bajo,9.3,reprobado
20.6,86.4,,0,0.0,Bajo,13.7,en_riesgo
14.3,79.5,14.5,1,12.0,Alto,15.0,aprobado
9.0,47.7,11.8,0,0.0,Medio,11.1,en_riesgo
23.5,77.4,17.5,0,0.0,Medio,20.0,aprobado
8.3,66.5,8.8,1,0.0,Medio,9.6,reprobado
3.8,96.2,7.9,1,10.0,Bajo,11.8,en_riesgo
,88.5,10.9,1,45.0,Medio,11.9,en_riesgo
3.1,79.9,6.8,0,0.0,Medio,6.7,reprobado
14.6,57.6,10.0,0,0.0,Medio,12.8,en_riesgo
,86.6,15.9,1,24.0,Medio,16.6,aprobado
13.6,86.2,18.2,1,21.0,ALTO,15.4,aprobado
1.8,49.5,17.6,1,8.0,Medio,11.3,en_riesgo
8.4,56.6,9.9,1,19.0,Bajo,8.1,reprobado
10.8,64.8,12.7,0,0.0,Medio,13.6,en_riesgo
20.0,45.6,,1,18.0,Bajo,12.5,en_riesgo
26.6,74.3,10.0,1,39.0,Alto,15.6,aprobado
17.4,93.4,15.8,1,27.0,Medio,16.1,aprobado
9.3,99.0,,0,0.0,Alto,13.7,en_riesgo
,79.9,15.0,0,0.0,Bajo,17.8,aprobado
24.6,75.8,14.3,1,21.0,Alto,17.1,aprobado
12.5,91.7,15.3,1,8.0,Medio,14.6,aprobado
18.0,74.4,9.6,0,0.0,Medio,12.3,en_riesgo
16.9,59.9,10.6,0,0.0,Bajo,13.1,en_riesgo
3.8,59.4,18.7,1,30.0,Bajo,13.5,en_riesgo
25.4,44.2,,0,0.0,Bajo,15.6,aprobado
11.4,70.3,11.8,1,26.0,Bajo,11.4,en_riesgo
19.8,66.5,5.3,1,13.0,Medio,13.9,en_riesgo
,63.0,6.7,0,0.0,Medio,4.9,reprobado
,84.2,,1,29.0,Bajo,9.3,reprobado
9.0,45.6,,1,26.0,Bajo,13.2,en_riesgo
7.0,75.2,9.8,0,0.0,Medio,9.2,reprobado
25.5,50.7,18.6,1,16.0,Alto,18.4,aprobado
17.9,92.5,17.5,0,0.0,Bajo,19.2,aprobado
18.8,98.1,,1,39.0,Bajo,13.6,en_riesgo
28.3,82.2,17.4,1,34.0,Alto,20.0,aprobado
22.9,91.2,12.6,1,16.0,Medio,17.7,aprobado
6.4,57.6,12.1,1,40.0,Medio,8.2,reprobado
12.1,93.5,11.2,0,0.0,Bajo,13.5,en_riesgo
20.0,93.2,18.8,1,8.0,Alto,20.0,aprobado
29.6,99.4,11.2,1,10.0,Medio,19.2,aprobado
,63.6,6.2,0,0.0,Medio,13.4,en_riesgo
13.4,69.6,16.2,0,0.0,Medio,15.4,aprobado
19.6,96.3,18.7,1,42.0,Medio,19.5,aprobado
,57.6,10.0,1,25.0,Medio,11.1,en_riesgo
20.5,63.7,19.5,0,0.0,Medio,18.1,aprobado
13.5,57.8,6.3,0,0.0,Bajo,10.4,reprobado
16.8,89.4,7.9,0,0.0,Alto,13.3,en_riesgo
21.5,61.9,18.3,0,0.0,Bajo,19.6,aprobado
3.4,78.2,11.2,0,0.0,Medio,9.8,reprobado
25.5,76.6,9.7,0,0.0,Medio,16.4,aprobado
25.5,54.0,17.9,1,43.0,Medio,18.3,aprobado
13.4,41.8,12.7,0,0.0,Bajo,12.2,en_riesgo
9.6,88.1,11.7,1,44.0,Medio,11.3,en_riesgo
10.8,58.8,9.1,0,0.0,Alto,12.1,en_riesgo
4.0,56.7,6.8,1,14.0,Medio,8.3,reprobado
18.3,86.7,10.6,0,0.0,Bajo,14.9,aprobado
6.1,41.6,19.7,1,45.0,Medio,9.8,reprobado
4.4,82.6,7.9,0,0.0,Medio,9.6,reprobado
16.4,91.5,8.0,0,0.0,Alto,16.0,aprobado
12.9,81.8,15.6,0,0.0,Alto,18.6,aprobado
10.0,66.9,13.4,0,0.0,Alto,13.5,en_riesgo
8.4,79.1,5.2,1,35.0,Alto,6.7,reprobado
24.5,73.2,8.7,0,0.0,Bajo,14.5,aprobado
4.0,85.8,12.7,1,41.0,Bajo,9.6,reprobado
21.7,70.4,13.1,0,0.0,Medio,17.6,aprobado
4.9,48.8,18.2,0,0.0,Medio,13.5,en_riesgo
27.8,70.4,6.2,0,0.0,Medio,15.5,aprobado
19.4,53.8,8.6,0,0.0,Medio,14.8,aprobado
8.5,59.2,13.0,0,0.0,Bajo,10.5,reprobado
2.2,99.9,14.7,1,14.0,Alto,13.5,en_riesgo
23.5,88.0,16.8,0,0.0,Bajo,18.4,aprobado
23.3,46.5,14.1,1,46.0,Bajo,13.8,en_riesgo
12.0,84.7,7.4,1,27.0,Bajo,8.7,reprobado
23.1,69.5,14.4,1,18.0,Bajo,16.8,aprobado
24.2,55.5,14.8,1,9.0,Bajo,15.9,aprobado
,72.7,8.9,0,0.0,Medio,10.6,reprobado
13.2,72.6,11.7,1,27.0,Medio,15.2,aprobado
17.5,68.4,,0,0.0,Bajo,15.2,aprobado
24.7,60.7,8.5,1,21.0,Bajo,12.4,en_riesgo
2.6,95.7,6.7,1,39.0,Medio,9.3,reprobado
23.5,99.7,14.4,1,24.0,Alto,19.4,aprobado
19.8,62.2,17.9,0,0.0,Bajo,14.9,aprobado
13.0,48.5,11.7,0,0.0,Bajo,8.8,reprobado
,82.9,18.7,1,32.0,Bajo,20.0,aprobado
14.7,78.1,6.0,1,47.0,Medio,9.0,reprobado
12.9,99.9,,0,0.0,Alto,18.1,aprobado
12.7,70.4,9.7,0,0.0,Medio,11.3,en_riesgo
9.5,56.8,15.2,0,0.0,Bajo,12.2,en_riesgo
23.6,41.3,17.0,1,41.0,Alto,16.1,aprobado
28.5,92.7,5.9,0,0.0,Medio,14.0,aprobado
14.2,97.8,15.3,1,9.0,Medio,17.0,aprobado
19.5,47.0,15.4,0,0.0,Bajo,14.4,aprobado
4.4,69.5,18.2,1,39.0,Alto,13.3,en_riesgo
19.0,78.7,8.1,1,22.0,Bajo,12.4,en_riesgo
21.8,94.4,19.9,0,0.0,Bajo,18.8,aprobado
8.7,96.8,13.6,1,10.0,Alto,15.3,aprobado
1.6,99.5,15.6,0,0.0,Alto,15.8,aprobado
17.3,78.0,8.5,0,0.0,Medio,13.4,en_riesgo
23.9,66.7,14.9,1,33.0,Medio,16.6,aprobado
23.7,43.1,20.0,0,0.0,Medio,20.0,aprobado
29.3,79.0,,0,0.0,Medio,15.9,aprobado
28.0,95.7,15.3,1,9.0,Alto,20.0,aprobado
9.6,46.5,10.1,0,0.0,Medio,10.9,reprobado
26.8,81.7,16.0,0,0.0,Medio,19.2,aprobado
18.4,97.7,5.9,1,20.0,Alto,12.2,en_riesgo
3.1,54.2,5.4,0,0.0,Medio,6.6,reprobado
2.6,98.1,15.2,0,0.0,Medio,12.4,en_riesgo
19.0,90.3,17.9,0,0.0,MEDIO,19.1,aprobado
3.2,56.3,11.9,1,38.0,ALTO,10.4,reprobado
18.1,61.0,8.2,0,0.0,Medio,13.8,en_riesgo
18.9,93.0,6.3,1,18.0,Medio,14.6,aprobado
21.1,95.0,11.8,1,38.0,Bajo,13.8,en_riesgo
18.6,99.1,17.9,0,0.0,Bajo,17.8,aprobado
22.1,57.1,8.6,0,0.0,Bajo,15.7,aprobado
17.7,89.2,9.3,0,0.0,Bajo,15.2,aprobado
27.7,72.7,18.1,0,0.0,Bajo,17.8,aprobado
30.0,91.6,16.8,1,14.0,Medio,20.0,aprobado
19.2,71.7,12.7,0,0.0,Medio,15.9,aprobado
11.6,62.2,16.2,1,24.0,Alto,13.4,en_riesgo
7.2,68.1,9.0,0,0.0,Bajo,10.9,reprobado
6.4,44.7,18.8,0,0.0,Alto,13.9,en_riesgo
6.7,77.0,19.1,0,0.0,Medio,15.7,aprobado
22.8,58.5,11.4,1,45.0,Medio,15.0,aprobado
17.9,89.7,7.0,0,0.0,Bajo,13.9,en_riesgo
27.6,40.9,13.2,0,0.0,Bajo,16.0,aprobado
7.7,58.4,19.3,1,8.0,Medio,13.2,en_riesgo
4.1,53.0,6.6,0,0.0,Bajo,7.8,reprobado
20.5,86.7,19.2,1,39.0,Bajo,17.1,aprobado
10.8,91.0,9.7,1,35.0,BAJO,10.5,reprobado
29.9,78.8,,1,38.0,Medio,18.7,aprobado
27.8,87.9,12.5,0,0.0,Bajo,19.0,aprobado
16.6,86.1,,0,0.0,Medio,16.4,aprobado
14.7,97.0,16.6,1,45.0,Medio,17.2,aprobado
10.1,84.2,8.5,0,0.0,Alto,13.2,en_riesgo
,61.7,9.1,0,0.0,Bajo,14.7,aprobado
,92.7,10.3,0,0.0,Bajo,17.1,aprobado
,51.8,13.9,1,37.0,Alto,17.3,aprobado
25.5,97.4,6.7,1,20.0,Alto,17.7,aprobado
27.6,65.0,18.3,0,0.0,Medio,20.0,aprobado
20.4,45.7,,1,38.0,Bajo,15.0,aprobado
12.3,47.7,19.9,0,0.0,Medio,16.9,aprobado
26.2,90.8,17.7,0,0.0,Medio,20.0,aprobado
1.1,53.5,8.1,0,0.0,Medio,7.8,reprobado
2.0,47.2,7.4,0,0.0,Alto,8.6,reprobado
21.5,81.8,7.4,0,0.0,Bajo,14.7,aprobado
20.8,82.9,10.5,1,31.0,Alto,15.9,aprobado
12.4,56.7,11.3,0,0.0,Bajo,10.8,reprobado
1.9,52.0,10.5,0,0.0,BAJO,7.9,reprobado
22.2,79.9,9.6,1,39.0,Medio,13.5,en_riesgo
2.3,43.4,9.2,0,0.0,Bajo,8.0,reprobado
7.3,48.7,7.5,1,30.0,Alto,8.1,reprobado
29.9,70.1,16.2,0,0.0,bajo,20.0,aprobado
12.6,93.1,,1,41.0,Bajo,13.7,en_riesgo
,90.1,13.4,0,0.0,Medio,20.0,aprobado
26.5,54.9,11.9,1,20.0,Alto,14.3,aprobado
17.2,78.9,10.1,0,0.0,Medio,16.2,aprobado
25.1,54.6,8.5,0,0.0,Bajo,12.7,en_riesgo
13.8,64.6,16.4,0,0.0,Alto,15.0,aprobado
14.8,90.0,6.3,1,44.0,Medio,9.0,reprobado
11.4,42.7,5.6,1,39.0,Alto,7.9,reprobado
16.0,77.5,6.3,0,0.0,Medio,12.7,en_riesgo
9.0,74.9,14.7,0,0.0,ALTO,13.4,en_riesgo
25.7,58.0,6.7,0,0.0,Medio,13.9,en_riesgo
19.9,95.7,8.1,0,0.0,Bajo,13.4,en_riesgo
20.7,84.8,18.3,1,29.0,Medio,19.2,aprobado
12.7,55.2,14.4,1,43.0,Alto,13.6,en_riesgo
22.6,49.3,14.0,0,0.0,Alto,16.3,aprobado
5.3,88.9,8.6,0,0.0,Medio,9.8,reprobado
,63.8,13.1,1,19.0,Bajo,13.0,en_riesgo
13.5,56.9,9.5,0,0.0,Alto,13.6,en_riesgo
10.3,49.4,19.6,0,0.0,Alto,15.1,aprobado
,44.6,16.1,1,21.0,Bajo,10.3,reprobado
,46.3,12.7,1,14.0,Medio,10.8,reprobado
13.3,49.6,10.0,0,0.0,Alto,9.9,reprobado
2.6,47.5,18.8,0,0.0,Medio,12.1,en_riesgo
4.7,78.9,7.2,0,0.0,Medio,10.3,reprobado
14.8,90.6,11.8,1,44.0,Medio,11.0,en_riesgo
5.4,86.8,15.0,0,0.0,Bajo,12.7,en_riesgo
20.8,66.0,8.8,0,0.0,Medio,15.4,aprobado
23.7,66.7,18.6,0,0.0,Medio,20.0,aprobado
4.9,81.2,19.9,0,0.0,Medio,15.0,aprobado
4.2,98.0,,1,12.0,Alto,11.3,en_riesgo
29.6,85.3,11.4,0,0.0,Medio,20.0,aprobado
16.7,44.2,19.1,1,31.0,Medio,16.3,aprobado
22.3,88.4,6.6,1,14.0,Alto,15.1,aprobado
14.3,87.2,14.6,1,10.0,Medio,16.6,aprobado
1.6,47.6,8.6,0,0.0,Medio,6.3,reprobado
3.8,65.4,11.6,1,20.0,Bajo,8.7,reprobado
23.1,94.7,7.5,0,0.0,Medio,15.9,aprobado
27.4,58.6,8.8,0,0.0,Medio,15.1,aprobado
7.5,72.6,14.3,0,0.0,Alto,12.5,en_riesgo
29.0,64.3,19.5,1,29.0,Alto,19.5,aprobado
16.1,68.1,6.0,1,13.0,Medio,12.0,en_riesgo
10.7,88.1,9.8,0,0.0,MEDIO,11.5,en_riesgo
18.5,93.6,16.3,1,0.0,Bajo,16.3,aprobado
22.9,94.5,5.6,0,0.0,Medio,15.0,aprobado
19.4,57.4,14.1,0,0.0,Alto,16.6,aprobado
20.0,43.9,7.1,0,0.0,Bajo,11.5,en_riesgo
19.0,50.1,17.6,1,28.0,Bajo,15.0,aprobado
5.5,73.4,8.1,0,0.0,Medio,9.3,reprobado
13.0,45.7,7.2,0,0.0,Bajo,8.4,reprobado
19.0,59.0,19.8,0,0.0,Medio,16.0,aprobado
,49.5,7.2,0,0.0,Alto,8.4,reprobado
1.0,88.8,16.5,0,0.0,Alto,14.5,aprobado
12.9,76.0,,0,0.0,Medio,15.0,aprobado
18.9,65.4,10.8,0,0.0,Bajo,15.1,aprobado
11.7,52.1,17.4,0,0.0,Bajo,12.9,en_riesgo
27.6,40.5,19.3,0,0.0,Medio,18.5,aprobado
4.9,87.4,17.6,1,45.0,Bajo,11.8,en_riesgo
18.2,92.7,16.9,0,0.0,Medio,18.4,aprobado
19.9,54.1,19.9,0,0.0,Medio,17.4,aprobado
22.5,80.6,6.5,0,0.0,Bajo,14.0,aprobado
9.7,88.6,17.0,1,32.0,Medio,16.5,aprobado
2.7,42.2,13.0,0,0.0,Alto,11.5,en_riesgo
,68.0,12.7,0,0.0,Medio,16.1,aprobado
6.8,83.1,15.0,0,0.0,Alto,16.5,aprobado
21.9,87.2,14.6,1,14.0,Medio,15.7,aprobado
22.3,63.2,5.3,0,0.0,Bajo,11.4,en_riesgo
6.2,58.8,19.2,1,12.0,Bajo,12.5,en_riesgo
28.6,49.1,17.2,1,17.0,Medio,18.1,aprobado
22.2,99.7,17.4,0,0.0,Medio,18.3,aprobado
23.6,45.6,5.4,0,0.0,Medio,11.9,en_riesgo
16.5,46.9,14.4,1,26.0,Medio,13.9,en_riesgo
8.9,77.7,14.9,0,0.0,Bajo,14.3,aprobado
5.1,44.1,6.4,0,0.0,Medio,6.3,reprobado
23.2,98.8,19.1,0,0.0,Alto,20.0,aprobado
4.9,85.7,10.1,0,0.0,Medio,12.6,en_riesgo
24.7,60.4,9.2,0,0.0,Medio,15.3,aprobado
10.3,48.3,17.6,0,0.0,Alto,16.1,aprobado
29.9,79.2,17.0,0,0.0,Bajo,20.0,aprobado
20.6,75.4,16.2,1,46.0,Alto,15.5,aprobado
1.3,53.1,10.4,0,0.0,Alto,6.7,reprobado
7.6,49.8,6.7,0,0.0,Bajo,8.7,reprobado
2.5,62.9,9.6,1,44.0,Alto,7.0,reprobado
28.3,59.6,13.4,0,0.0,Bajo,16.6,aprobado
13.0,55.2,5.9,0,0.0,Alto,11.3,en_riesgo
,79.1,10.1,1,38.0,Alto,17.9,aprobado
12.4,57.6,17.1,1,32.0,Bajo,13.8,en_riesgo
9.0,73.0,19.4,1,18.0,Medio,15.4,aprobado
15.2,70.3,16.6,0,0.0,MEDIO,16.7,aprobado
29.0,47.4,6.4,1,8.0,Bajo,13.6,en_riesgo
13.2,83.2,12.8,0,0.0,Bajo,15.0,aprobado
13.6,54.6,14.0,0,0.0,Bajo,11.6,en_riesgo
1.8,52.3,17.1,1,45.0,Alto,12.7,en_riesgo
22.1,95.1,6.3,1,32.0,Bajo,13.2,en_riesgo
11.6,66.7,10.6,0,0.0,Bajo,13.2,en_riesgo
26.9,88.4,5.7,0,0.0,Medio,17.6,aprobado
12.3,50.1,15.8,0,0.0,Alto,16.0,aprobado
4.3,96.6,5.3,0,0.0,Medio,10.4,reprobado
22.6,97.5,14.6,1,43.0,Bajo,16.6,aprobado
26.6,86.2,14.7,0,0.0,Bajo,18.7,aprobado
26.0,96.9,17.7,1,12.0,Bajo,20.0,aprobado
27.9,78.1,10.8,1,44.0,Bajo,14.7,aprobado
20.5,78.1,14.1,1,9.0,medio,15.0,aprobado
23.3,69.2,17.1,0,0.0,Medio,19.7,aprobado
2.6,88.0,7.6,0,0.0,Medio,9.5,reprobado
9.5,75.7,9.6,1,20.0,Medio,10.1,reprobado
18.2,96.3,12.5,1,12.0,Bajo,15.4,aprobado
29.1,57.7,12.1,0,0.0,Alto,19.3,aprobado
12.3,61.2,,0,0.0,Bajo,12.1,en_riesgo
9.4,45.6,11.9,1,36.0,Medio,10.9,reprobado
7.8,74.0,16.0,0,0.0,Alto,16.3,aprobado
29.6,91.3,8.3,1,32.0,Medio,17.0,aprobado
20.9,90.1,18.0,0,0.0,Medio,18.2,aprobado
19.3,91.7,5.2,0,0.0,Medio,13.3,en_riesgo
27.5,53.3,20.0,1,17.0,Medio,20.0,aprobado
25.6,47.7,17.6,1,14.0,Medio,16.9,aprobado
22.9,86.7,,0,0.0,Medio,12.2,en_riesgo
6.1,54.3,12.9,1,11.0,Medio,12.3,en_riesgo
3.5,43.4,18.5,1,20.0,Medio,9.5,reprobado
26.1,93.5,16.7,1,15.0,Bajo,19.4,aprobado
,40.6,,1,11.0,Alto,10.9,reprobado
25.0,73.9,15.5,0,0.0,Bajo,18.1,aprobado
7.0,57.1,12.3,0,0.0,Bajo,8.9,reprobado
21.0,62.4,9.9,1,10.0,Medio,15.2,aprobado
1.3,40.8,16.1,0,0.0,Medio,10.5,reprobado
3.9,85.6,16.7,0,0.0,Alto,15.5,aprobado
10.5,51.1,15.4,1,24.0,Medio,12.7,en_riesgo
15.3,98.1,5.4,0,0.0,Bajo,10.2,reprobado
27.8,73.6,13.2,1,8.0,Alto,19.1,aprobado
5.7,80.0,15.1,1,30.0,Alto,11.3,en_riesgo
7.8,81.9,19.3,1,38.0,Bajo,12.7,en_riesgo
22.7,50.1,,1,30.0,Bajo,13.0,en_riesgo
5.9,64.4,7.6,1,11.0,Medio,10.6,reprobado
,50.9,11.7,1,28.0,Medio,9.2,reprobado
3.6,83.9,7.4,1,29.0,Medio,8.4,reprobado
24.4,88.5,,1,24.0,Medio,11.4,en_riesgo
27.4,66.8,15.9,1,32.0,alto,17.9,aprobado
22.4,63.6,,0,0.0,Medio,15.7,aprobado
15.9,90.5,19.5,0,0.0,Alto,19.7,aprobado
12.9,71.0,11.3,1,42.0,Bajo,11.4,en_riesgo
26.1,49.5,9.8,0,0.0,Alto,16.0,aprobado
2.8,90.4,8.4,0,0.0,Medio,11.1,en_riesgo
10.8,43.7,11.4,0,0.0,Bajo,11.2,en_riesgo
3.2,41.7,10.6,0,0.0,Medio,8.2,reprobado
13.6,73.4,10.8,1,40.0,Medio,12.6,en_riesgo
4.2,70.6,14.3,1,43.0,Bajo,10.7,reprobado
21.9,94.4,19.1,0,0.0,Medio,20.0,aprobado
26.4,80.8,17.1,1,34.0,Bajo,18.5,aprobado
6.2,59.5,9.9,1,32.0,Bajo,6.5,reprobado
13.6,78.1,12.5,0,0.0,Medio,13.5,en_riesgo
16.6,63.5,12.1,1,35.0,Medio,13.4,en_riesgo
6.7,59.4,11.5,1,21.0,Medio,11.0,en_riesgo
19.1,40.1,15.5,0,0.0,Medio,14.8,aprobado
16.8,79.3,10.9,1,23.0,Medio,14.8,aprobado
26.3,42.7,,1,33.0,Alto,16.1,aprobado
25.6,75.6,16.8,1,32.0,Alto,20.0,aprobado
11.7,66.7,7.9,1,42.0,Medio,9.1,reprobado
16.3,57.0,14.5,0,0.0,Medio,14.0,aprobado
4.9,91.6,10.4,0,0.0,Bajo,9.5,reprobado
14.3,75.3,19.4,0,0.0,Bajo,16.7,aprobado
27.8,92.0,,0,0.0,Medio,16.3,aprobado
7.6,53.9,17.7,0,0.0,bajo,12.8,en_riesgo
7.8,97.5,10.4,0,0.0,Medio,11.5,en_riesgo
12.0,75.6,6.0,0,0.0,Bajo,7.9,reprobado
3.7,91.5,10.5,1,47.0,Medio,10.7,reprobado
5.3,86.5,9.4,1,42.0,Bajo,7.7,reprobado
,88.2,6.8,0,0.0,Medio,11.1,en_riesgo
28.7,65.4,12.0,0,0.0,Alto,18.1,aprobado
22.6,82.4,11.7,1,47.0,Medio,13.8,en_riesgo
12.9,49.7,,0,0.0,Bajo,13.2,en_riesgo
14.8,82.4,11.0,1,26.0,Alto,11.9,en_riesgo
9.9,69.1,12.6,1,42.0,Medio,10.3,reprobado
11.4,47.8,15.3,0,0.0,Bajo,15.0,aprobado
29.1,96.9,18.9,0,0.0,Medio,20.0,aprobado
27.3,83.0,19.6,0,0.0,Medio,19.9,aprobado
7.6,54.0,6.2,1,13.0,Medio,6.9,reprobado
1.6,44.1,6.1,0,0.0,Bajo,4.1,reprobado
18.4,58.4,8.4,0,0.0,Medio,13.2,en_riesgo
27.1,79.6,15.0,1,15.0,Medio,18.9,aprobado
21.7,76.5,8.9,0,0.0,Medio,15.1,aprobado
9.9,84.4,,1,42.0,Bajo,8.0,reprobado
21.1,50.8,6.9,0,0.0,Bajo,11.3,en_riesgo
27.3,67.2,6.0,0,0.0,Alto,16.3,aprobado
17.6,61.4,7.1,0,0.0,Bajo,12.1,en_riesgo
9.0,92.5,,0,0.0,Medio,14.6,aprobado
20.4,40.8,14.7,0,0.0,Bajo,16.0,aprobado
17.8,62.8,,0,0.0,Bajo,17.2,aprobado
2.0,48.7,14.9,0,0.0,Medio,9.8,reprobado
23.2,80.2,16.2,0,0.0,Medio,19.3,aprobado
24.0,57.0,8.9,0,0.0,Alto,16.2,aprobado
26.0,71.6,18.3,1,37.0,Alto,20.0,aprobado
22.0,41.2,18.5,1,46.0,Medio,14.2,aprobado
,53.3,10.4,1,23.0,Bajo,6.1,reprobado
9.2,56.6,18.6,0,0.0,Bajo,14.0,aprobado
28.1,42.7,6.5,0,0.0,Bajo,11.9,en_riesgo
6.8,99.9,17.2,0,0.0,Alto,18.1,aprobado
19.1,99.7,17.5,1,40.0,Medio,18.1,aprobado
14.4,45.8,12.8,0,0.0,Medio,13.3,en_riesgo
