ciudad,temperatura_c,humedad_pct,velocidad_viento_kmh,num_vehiculos_zona,nivel_pm25,indice_calidad_aire,nivel_alerta
Piura,17.0,72.2,21.7,40405.0,36.04,227.5,danino
Trujillo,18.8,85.5,20.3,2331.0,7.78,55.8,moderado
Cusco,23.5,88.8,32.9,46484.0,46.46,229.9,danino
Lima,13.1,58.4,30.6,23523.0,127.74,337.7,danino
Trujillo,29.6,85.7,28.0,43921.0,55.09,254.7,danino
Arequipa,21.5,48.9,15.6,25473.0,66.7,246.2,danino
Arequipa,18.0,39.8,38.9,32994.0,131.84,347.5,danino
Trujillo,20.6,86.6,18.9,2646.0,67.21,168.3,danino
Piura,25.2,58.4,33.3,45133.0,100.52,339.9,danino
Arequipa,17.1,31.0,21.2,6726.0,,245.9,danino
TRUJILLO,12.9,68.6,14.7,1039.0,15.24,69.3,moderado
Arequipa,27.4,43.1,12.6,33452.0,77.39,305.6,danino
Arequipa,19.5,44.1,2.4,10573.0,64.65,216.5,danino
arequipa,32.8,33.9,19.9,13730.0,12.26,121.3,danino
Piura,13.0,34.6,19.2,43515.0,115.52,367.2,danino
Trujillo,23.9,65.7,3.6,18648.0,136.23,352.8,danino
Trujillo,17.3,86.3,9.2,12595.0,86.65,262.4,danino
Piura,16.8,38.9,30.3,35987.0,64.64,234.5,danino
Piura,32.1,44.6,19.8,255184.0,76.53,227.1,danino
Arequipa,11.9,,10.2,7939.0,87.73,235.5,danino
Trujillo,30.0,83.9,10.5,9587.0,119.17,299.5,danino
Trujillo,10.1,76.4,25.0,2759.0,110.83,235.3,danino
Trujillo,16.7,72.2,31.2,29331.0,73.32,241.9,danino
Trujillo,30.6,31.6,16.5,16575.0,89.69,261.4,danino
Cusco,31.0,,18.3,26655.0,78.6,254.5,danino
Lima,29.5,46.8,38.9,1442.0,12.18,65.6,moderado
Trujillo,16.0,80.1,13.5,23118.0,29.71,167.5,danino
Lima,26.0,47.5,3.4,20590.0,115.75,359.0,danino
Trujillo,15.3,35.1,24.1,3235.0,64.06,150.8,danino
Piura,10.4,52.9,27.8,34663.0,38.45,201.5,danino
Cusco,27.9,76.7,34.6,30960.0,106.76,312.8,danino
Lima,20.8,43.2,15.3,44699.0,98.07,382.9,danino
LIMA,30.5,42.7,23.4,6751.0,131.63,329.5,danino
Arequipa,23.3,55.3,24.1,42536.0,49.32,264.9,danino
Piura,13.6,45.3,13.5,46013.0,104.67,376.2,danino
Piura,26.8,79.9,16.2,257220.0,50.84,249.5,danino
Cusco,23.2,64.0,11.0,40572.0,134.68,405.2,danino
Arequipa,25.9,42.2,16.0,9451.0,22.75,143.0,danino
Arequipa,18.5,51.6,5.2,30390.0,129.85,389.6,danino
Arequipa,33.7,88.8,9.4,20312.0,40.03,198.4,danino
Lima,12.2,40.7,30.4,46170.0,72.4,323.0,danino
Lima,23.9,40.7,18.5,7572.0,110.89,279.1,danino
Cusco,15.6,61.6,34.8,15831.0,,88.0,moderado
Trujillo,34.9,81.6,35.1,6042.0,86.71,221.8,danino
Arequipa,27.7,48.8,4.4,38584.0,128.15,416.6,danino
Trujillo,26.6,64.3,23.3,1918.0,26.52,100.7,danino
Arequipa,15.6,83.0,27.1,44234.0,129.28,401.1,danino
Trujillo,27.6,39.5,27.8,10082.0,70.64,203.2,danino
Lima,13.3,38.0,9.8,31162.0,89.21,316.1,danino
Lima,17.3,59.9,33.0,22615.0,43.24,185.3,danino
Trujillo,11.2,84.5,31.7,36280.0,88.44,295.0,danino
Lima,21.1,39.1,14.9,25949.0,110.6,345.3,danino
Piura,20.9,80.5,22.4,36463.0,141.1,400.3,danino
Trujillo,34.6,47.4,7.3,12130.0,73.28,237.0,danino
Piura,15.2,70.1,32.6,30212.0,84.38,257.2,danino
Arequipa,32.9,90.4,28.8,47694.0,36.47,256.9,danino
Arequipa,27.5,82.6,27.5,21114.0,83.07,266.9,danino
Trujillo,28.1,92.0,23.8,15581.0,27.43,133.6,danino
Trujillo,24.2,,2.2,48399.0,140.2,475.1,danino
Cusco,18.8,,36.6,8577.0,99.18,206.3,danino
Lima,17.1,61.7,19.4,14608.0,,277.0,danino
Arequipa,27.9,80.3,27.5,1389.0,5.73,58.5,moderado
Piura,33.8,74.8,37.2,41956.0,102.02,319.1,danino
Lima,20.6,91.3,18.2,41804.0,19.52,246.6,danino
Lima,24.9,,17.4,15017.0,79.15,253.4,danino
Cusco,17.1,49.9,21.2,24700.0,10.82,112.3,danino
Lima,12.0,86.7,19.4,28936.0,41.85,216.9,danino
Piura,23.5,76.0,14.5,47812.0,32.85,235.0,danino
Arequipa,24.0,76.0,20.2,39909.0,107.94,371.8,danino
lima,29.8,58.4,14.9,2208.0,149.9,358.2,danino
Cusco,34.0,33.7,36.1,16287.0,31.59,108.5,danino
Piura,33.9,81.1,37.1,45738.0,44.3,252.5,danino
Arequipa,17.2,62.7,38.1,35669.0,20.37,186.7,danino
Piura,21.7,34.7,37.6,9655.0,33.08,110.9,danino
Cusco,21.0,88.6,24.8,17201.0,103.93,264.8,danino
Trujillo,32.8,58.3,37.3,49978.0,114.4,395.8,danino
Piura,20.5,74.6,25.7,32446.0,,228.4,danino
Lima,18.5,94.8,4.2,34291.0,19.15,226.1,danino
Cusco,26.5,81.9,38.8,8308.0,52.78,130.7,danino
Lima,33.1,58.6,35.5,14495.0,25.24,143.5,danino
Piura,15.2,86.7,21.3,26180.0,63.82,232.0,danino
Cusco,10.5,72.9,18.6,33733.0,74.1,260.0,danino
Lima,17.9,66.9,37.0,40744.0,97.23,335.8,danino
Lima,27.3,90.8,4.4,327769.0,105.81,394.6,danino
Piura,33.7,59.8,6.2,27424.0,100.83,347.0,danino
Cusco,31.3,39.2,3.5,10040.0,8.76,109.8,danino
Cusco,11.0,39.8,35.6,49604.0,17.57,189.2,danino
Trujillo,16.2,73.0,24.6,44558.0,135.09,404.4,danino
Cusco,29.2,57.9,39.4,8248.0,34.63,104.6,danino
Lima,14.7,36.7,37.5,2103.0,12.38,76.8,moderado
Arequipa,18.1,51.1,23.1,27749.0,148.46,393.3,danino
Lima,25.8,47.8,39.3,26005.0,48.86,208.9,danino
Trujillo,26.5,86.5,38.5,37305.0,101.32,314.8,danino
Cusco,27.6,48.3,12.3,23870.0,135.98,341.8,danino
Arequipa,33.3,89.2,24.7,46122.0,11.31,201.8,danino
Lima,15.4,75.0,19.0,41122.0,,342.2,danino
Trujillo,17.2,80.8,16.6,28212.0,19.83,150.4,danino
Piura,16.0,80.5,37.3,25684.0,57.18,196.4,danino
Cusco,10.3,74.8,13.3,11568.0,41.42,149.1,danino
Cusco,16.1,48.8,38.6,25910.0,7.98,103.8,danino
Trujillo,21.4,94.2,8.2,7955.0,76.25,221.5,danino
Piura,26.4,57.7,9.8,10699.0,106.61,279.7,danino
Trujillo,27.0,66.4,33.6,12073.0,5.44,85.5,moderado
Lima,11.3,,8.5,28226.0,37.11,222.7,danino
Piura,21.5,36.4,28.5,34427.0,13.34,141.3,danino
Trujillo,10.2,68.7,22.5,21460.0,18.0,138.2,danino
Lima,18.7,65.0,7.4,24633.0,,308.6,danino
Piura,23.1,57.0,39.6,33789.0,89.25,291.1,danino
Piura,15.3,90.3,13.4,41005.0,130.13,393.9,danino
Piura,29.7,36.7,20.5,346555.0,,309.9,danino
Arequipa,20.0,31.3,6.8,34233.0,32.28,221.9,danino
Lima,19.2,71.2,24.9,13104.0,140.33,357.8,danino
Trujillo,18.9,,32.0,27354.0,102.09,293.2,danino
Trujillo,28.8,68.4,19.2,40709.0,17.16,188.2,danino
Arequipa,21.6,77.5,25.1,2909.0,85.84,208.3,danino
Cusco,18.6,93.4,19.1,29950.0,18.74,147.2,danino
Piura,19.8,51.8,32.1,39680.0,12.98,149.9,danino
Piura,15.4,46.3,17.1,22713.0,83.6,265.5,danino
Piura,19.8,85.5,4.3,22822.0,41.22,215.0,danino
Lima,27.4,57.5,8.5,28575.0,71.23,318.9,danino
Trujillo,23.5,87.4,9.8,34940.0,76.37,291.4,danino
Cusco,29.3,70.0,14.5,13715.0,45.1,167.2,danino
Trujillo,23.2,42.0,23.7,349070.0,124.8,371.3,danino
Piura,29.7,58.7,34.6,19861.0,148.77,339.6,danino
Trujillo,21.5,93.4,11.1,16496.0,49.68,197.7,danino
Arequipa,12.2,93.3,31.1,4157.0,,119.5,danino
Arequipa,15.9,47.6,23.6,30525.0,85.53,305.5,danino
Arequipa,28.9,56.9,13.9,11127.0,142.55,345.6,danino
Lima,17.4,59.2,38.1,30957.0,24.93,175.1,danino
arequipa,28.2,71.9,5.2,15955.0,95.64,296.4,danino
Cusco,30.8,70.6,18.8,31818.0,85.32,279.7,danino
Arequipa,13.7,60.8,31.7,24124.0,,152.1,danino
Lima,18.5,65.4,37.0,25618.0,87.33,293.0,danino
PIURA,23.5,73.6,27.0,20074.0,47.01,182.5,danino
cusco,33.5,38.5,19.8,4450.0,108.32,239.4,danino
Lima,31.8,77.4,4.3,3724.0,101.41,281.1,danino
Arequipa,17.6,94.0,37.8,14746.0,52.6,163.7,danino
lima,12.0,46.2,7.1,1359.0,117.2,299.8,danino
Lima,34.1,60.9,24.1,28727.0,97.04,344.5,danino
Piura,26.2,89.2,9.3,206979.0,120.71,320.0,danino
Trujillo,26.7,91.8,12.9,38705.0,52.0,235.2,danino
piura,20.1,49.8,7.1,48823.0,,369.6,danino
Arequipa,16.5,,29.9,22243.0,112.59,298.9,danino
Arequipa,19.7,,28.8,23026.0,57.24,222.4,danino
Lima,31.9,77.3,20.5,30600.0,14.58,188.9,danino
Lima,25.2,39.9,32.1,3102.0,134.36,298.1,danino
Arequipa,34.6,34.7,20.9,19090.0,28.36,153.8,danino
Lima,17.5,60.3,17.9,37558.0,125.26,392.7,danino
Piura,10.1,56.3,36.4,48166.0,90.05,336.6,danino
Arequipa,23.5,70.5,4.3,42532.0,144.17,472.0,danino
lima,19.0,42.3,11.9,10121.0,86.85,253.0,danino
Arequipa,11.8,34.0,22.9,30017.0,64.78,236.3,danino
Lima,13.3,32.3,5.6,20155.0,145.66,397.3,danino
Piura,15.8,89.9,14.4,26603.0,118.61,335.2,danino
lima,22.4,76.4,37.3,33889.0,11.18,167.2,danino
Cusco,32.7,44.1,21.3,13956.0,37.49,145.9,danino
Arequipa,20.4,,30.3,1929.0,34.3,120.0,danino
Cusco,30.1,30.1,18.0,11651.0,,313.1,danino
Trujillo,12.3,79.5,3.0,22078.0,47.78,226.0,danino
Trujillo,22.8,82.6,4.5,19321.0,46.25,207.2,danino
Piura,21.0,80.9,30.2,28292.0,,173.9,danino
Cusco,31.4,82.3,34.7,18890.0,117.44,289.2,danino
Piura,18.0,73.3,26.4,342643.0,70.03,299.5,danino
Arequipa,17.9,32.3,21.1,14425.0,25.03,147.6,danino
Cusco,28.7,75.1,32.1,42848.0,136.82,402.1,danino
Piura,34.1,44.7,14.6,25277.0,110.71,308.8,danino
LIMA,20.2,57.9,25.6,9774.0,17.76,104.5,danino
Lima,22.0,79.6,25.8,8611.0,58.91,199.4,danino
Lima,12.1,49.4,19.1,2716.0,26.54,112.5,danino
Piura,11.7,49.1,6.7,9218.0,50.58,163.2,danino
Arequipa,26.3,61.6,23.0,25558.0,122.47,339.2,danino
Piura,30.6,40.6,13.2,16941.0,,364.7,danino
Trujillo,12.6,77.4,2.5,6631.0,117.96,279.4,danino
Piura,32.2,40.8,16.3,14638.0,32.76,137.3,danino
Piura,24.0,61.4,20.1,33679.0,66.03,263.6,danino
Trujillo,20.5,93.8,27.6,8281.0,100.2,236.7,danino
Piura,31.4,54.4,20.7,4897.0,73.13,181.7,danino
Cusco,17.1,59.0,32.6,48600.0,40.89,227.6,danino
Piura,34.8,54.4,37.5,5494.0,86.59,179.1,danino
Cusco,17.3,79.0,27.6,39505.0,,389.2,danino
Piura,19.6,74.8,5.5,38831.0,136.23,429.0,danino
Cusco,11.3,72.4,3.7,11747.0,23.37,97.5,moderado
Lima,12.7,,3.9,16076.0,140.25,381.7,danino
Piura,21.1,59.2,24.8,32255.0,105.55,313.0,danino
Lima,34.8,40.4,2.4,46676.0,38.07,305.2,danino
Arequipa,16.7,50.8,5.3,49783.0,146.81,475.4,danino
Lima,11.5,84.9,20.2,1617.0,94.18,228.0,danino
Lima,18.8,70.7,39.8,5343.0,116.8,260.3,danino
Arequipa,10.6,,18.0,31899.0,107.64,338.8,danino
Cusco,32.7,38.8,21.5,46646.0,85.35,324.1,danino
arequipa,30.2,51.8,3.6,2986.0,123.56,318.6,danino
Arequipa,31.9,46.4,3.7,44103.0,11.58,218.2,danino
Cusco,12.6,72.3,14.6,22099.0,26.37,132.9,danino
Cusco,33.0,39.3,5.7,49183.0,,440.7,danino
Lima,23.0,,35.6,29870.0,146.9,401.8,danino
Lima,17.0,67.6,35.0,29802.0,58.45,235.9,danino
Trujillo,26.1,77.0,10.5,27073.0,,172.6,danino
Piura,28.2,90.4,25.9,25970.0,140.24,375.0,danino
Cusco,32.4,83.3,18.4,347077.0,107.44,273.6,danino
Lima,34.8,77.6,4.0,36508.0,97.39,375.8,danino
Cusco,30.7,43.5,32.3,42985.0,141.03,389.0,danino
Cusco,17.6,40.5,27.6,28887.0,7.08,112.8,danino
Trujillo,14.8,63.1,26.7,13072.0,20.93,123.2,danino
Arequipa,32.9,82.1,34.4,9169.0,33.91,129.6,danino
TRUJILLO,24.5,41.2,31.7,34906.0,143.43,385.3,danino
Piura,27.2,50.3,21.2,25280.0,59.75,226.9,danino
Arequipa,34.3,30.8,35.6,37495.0,86.5,301.8,danino
Cusco,22.7,78.0,34.5,48338.0,58.07,261.2,danino
Arequipa,26.9,88.8,21.5,34263.0,135.72,394.1,danino
Lima,16.1,94.2,35.2,6955.0,123.56,289.7,danino
Trujillo,35.0,37.2,25.1,10731.0,13.65,95.1,moderado
Piura,24.1,85.0,13.3,40059.0,48.85,249.8,danino
lima,15.6,76.5,3.2,7157.0,35.93,179.0,danino
Trujillo,13.9,82.4,37.3,19488.0,102.95,247.7,danino
Trujillo,21.3,,35.9,44418.0,134.01,419.2,danino
Trujillo,19.6,34.4,24.1,33408.0,53.06,242.5,danino
Piura,21.1,93.1,14.7,37789.0,69.79,283.0,danino
Piura,18.7,41.3,37.2,28688.0,120.65,327.6,danino
Arequipa,23.0,90.5,22.5,46018.0,141.45,469.0,danino
Arequipa,28.5,53.8,26.2,42143.0,52.95,269.0,danino
Lima,33.2,87.2,39.4,19060.0,19.37,145.2,danino
Lima,25.0,85.4,14.2,45697.0,72.93,334.7,danino
Piura,22.1,74.0,4.3,30633.0,72.33,285.1,danino
Arequipa,23.4,,14.1,9064.0,22.04,130.2,danino
Piura,34.9,53.4,23.9,8248.0,,190.0,danino
Trujillo,21.7,80.3,29.6,36316.0,6.71,145.5,danino
Trujillo,10.8,76.2,27.0,265805.0,128.21,285.0,danino
AREQUIPA,26.6,74.9,39.4,48544.0,123.83,391.9,danino
Cusco,10.1,45.4,9.2,21601.0,97.91,258.5,danino
Lima,22.0,45.3,31.6,1172.0,71.23,188.5,danino
Arequipa,11.8,53.7,19.9,5304.0,,149.0,danino
Cusco,27.8,73.5,14.2,29543.0,115.71,336.4,danino
TRUJILLO,26.9,45.2,19.0,16079.0,8.41,90.3,moderado
AREQUIPA,20.1,70.0,23.9,10349.0,,331.5,danino
Cusco,12.5,71.9,9.4,5015.0,64.01,175.3,danino
Lima,17.3,50.6,22.0,20538.0,149.79,389.2,danino
Piura,16.4,91.5,39.0,3939.0,101.16,183.4,danino
Lima,11.0,56.7,21.5,6324.0,,254.7,danino
Trujillo,30.1,,31.3,25398.0,,300.9,danino
Trujillo,33.6,68.2,33.8,34921.0,91.25,299.2,danino
Cusco,25.3,87.8,20.6,43805.0,99.23,335.9,danino
piura,23.0,42.7,24.0,49475.0,126.63,425.1,danino
TRUJILLO,27.7,,7.2,7207.0,11.29,92.2,moderado
CUSCO,16.6,39.8,35.7,24528.0,42.38,163.4,danino
Lima,33.4,45.4,35.2,21715.0,18.79,148.3,danino
Cusco,24.9,69.5,11.3,3479.0,32.14,112.0,danino
Arequipa,18.6,71.6,37.7,35173.0,99.1,325.3,danino
Arequipa,20.9,,35.1,33181.0,,148.4,danino
Lima,30.4,38.7,34.9,20808.0,146.69,379.4,danino
Lima,15.6,74.1,20.2,4313.0,98.94,263.6,danino
Trujillo,23.2,78.8,25.2,8009.0,41.81,130.6,danino
Trujillo,18.3,62.6,36.7,29078.0,132.67,345.6,danino
Arequipa,17.2,54.1,39.5,39123.0,108.3,331.3,danino
Trujillo,34.3,47.2,13.5,30536.0,10.51,171.2,danino
Lima,30.7,37.9,38.0,49814.0,,414.5,danino
Cusco,24.2,,32.4,23410.0,15.88,112.9,danino
Lima,33.7,83.5,11.9,48772.0,96.62,410.8,danino
Trujillo,26.8,65.1,9.4,20060.0,72.44,250.0,danino
Lima,24.7,94.0,33.4,380511.0,91.98,269.7,danino
Arequipa,32.4,39.1,19.0,30971.0,53.24,240.9,danino
Arequipa,31.1,43.3,38.9,12188.0,132.24,319.7,danino
lima,14.2,65.5,24.3,29557.0,133.16,388.6,danino
Lima,21.7,62.0,24.2,5871.0,105.6,273.8,danino
Cusco,15.8,42.2,34.7,45216.0,28.09,191.1,danino
Arequipa,16.3,76.4,22.0,15232.0,8.71,91.2,moderado
Piura,22.2,70.5,30.8,11210.0,,248.3,danino
Cusco,26.5,57.3,37.9,35522.0,11.2,145.0,danino
Cusco,34.0,43.0,15.5,19885.0,100.01,288.8,danino
Lima,33.0,75.4,15.0,22848.0,,402.1,danino
Cusco,29.3,43.7,39.9,49354.0,93.35,313.9,danino
Piura,11.5,92.2,28.8,15591.0,40.36,124.3,danino
Lima,32.0,85.7,32.3,26604.0,109.47,336.7,danino
lima,19.0,,21.5,49437.0,13.1,231.6,danino
Cusco,26.4,,3.0,40192.0,15.56,217.5,danino
Piura,11.0,69.0,28.1,36594.0,81.33,267.3,danino
Cusco,24.9,33.8,9.3,31562.0,49.24,221.0,danino
Arequipa,12.3,35.8,13.5,1736.0,,279.8,danino
Arequipa,23.5,75.5,39.9,45581.0,10.84,181.4,danino
AREQUIPA,28.8,,13.9,49674.0,143.31,459.8,danino
Cusco,21.9,73.2,35.3,29707.0,95.66,264.9,danino
Piura,30.6,63.1,21.8,44883.0,82.75,318.8,danino
Lima,12.6,75.1,20.1,39756.0,70.77,296.0,danino
Arequipa,15.3,60.6,38.9,8585.0,,170.6,danino
Arequipa,29.5,,17.7,37632.0,62.74,297.2,danino
Cusco,13.6,93.8,17.6,21175.0,114.65,322.8,danino
Cusco,27.7,52.2,25.5,25359.0,40.84,172.1,danino
Arequipa,32.0,47.7,8.3,42785.0,57.47,298.6,danino
Piura,34.6,36.8,20.0,38832.0,42.39,255.6,danino
Piura,13.0,92.8,35.8,27659.0,100.31,280.7,danino
lima,24.4,58.2,7.7,35904.0,98.95,368.1,danino
Lima,19.7,85.4,37.4,11578.0,98.76,264.8,danino
Trujillo,12.0,67.8,22.3,44524.0,48.77,247.5,danino
Arequipa,22.9,35.1,7.3,21746.0,121.51,351.2,danino
Arequipa,22.4,34.3,37.7,28664.0,142.8,377.6,danino
Cusco,23.8,36.5,11.9,37817.0,,412.9,danino
Cusco,19.1,41.6,24.9,36280.0,116.31,349.0,danino
Trujillo,32.5,56.2,23.4,14379.0,123.32,313.3,danino
Lima,30.4,92.5,7.0,30509.0,47.77,264.4,danino
Cusco,31.4,46.9,29.5,24366.0,,362.0,danino
Piura,17.9,54.0,19.8,24346.0,145.4,362.7,danino
Piura,33.7,69.0,31.7,10940.0,138.9,321.8,danino
Trujillo,18.3,44.1,12.3,38176.0,116.75,371.1,danino
lima,29.3,34.1,2.2,29767.0,90.1,331.6,danino
Lima,23.9,68.3,21.6,45215.0,104.65,379.2,danino
Piura,15.7,72.1,36.6,11162.0,73.25,180.4,danino
Cusco,32.6,48.9,33.1,30680.0,95.85,270.9,danino
Lima,15.3,45.7,3.0,36410.0,111.73,405.7,danino
Trujillo,21.8,69.2,9.5,11837.0,148.4,358.7,danino
Arequipa,15.2,38.3,24.1,2079.0,,266.7,danino
Trujillo,21.9,65.4,9.0,33605.0,100.68,333.5,danino
Piura,14.0,30.8,30.3,30632.0,20.67,151.9,danino
Cusco,11.3,49.6,2.2,40290.0,93.07,345.7,danino
Cusco,21.2,44.6,37.2,43121.0,92.49,297.7,danino
Lima,20.4,63.8,7.5,36255.0,130.8,426.6,danino
Lima,21.1,91.3,23.0,8299.0,148.56,338.3,danino
Cusco,33.0,70.6,28.8,42434.0,91.7,302.9,danino
Cusco,29.4,84.0,17.0,22123.0,135.89,346.7,danino
Lima,29.1,34.9,13.0,16806.0,134.87,363.4,danino
Piura,16.1,75.5,24.0,3959.0,126.41,277.3,danino
Lima,30.7,63.6,25.6,286617.0,119.9,371.5,danino
trujillo,15.4,93.5,35.2,17969.0,142.28,344.6,danino
Arequipa,13.5,70.1,31.2,45645.0,115.02,372.4,danino
Lima,17.7,43.3,2.2,46451.0,106.01,405.9,danino
Cusco,17.6,50.0,6.3,835.0,134.21,281.7,danino
Piura,19.1,39.9,12.3,20703.0,72.52,242.0,danino
arequipa,10.3,82.0,9.8,36410.0,12.65,193.5,danino
Piura,12.1,38.2,18.4,49260.0,145.62,442.3,danino
Trujillo,10.3,56.3,32.0,39852.0,,320.8,danino
Trujillo,12.6,69.0,6.7,46555.0,110.17,374.7,danino
Cusco,24.2,67.3,7.8,46142.0,,239.9,danino
Piura,17.4,62.3,36.7,21190.0,58.7,172.5,danino
Lima,32.8,35.9,27.0,39778.0,34.47,242.4,danino
Lima,29.9,49.0,30.5,31176.0,33.86,199.3,danino
Trujillo,18.2,78.2,33.0,26379.0,138.8,357.1,danino
Trujillo,16.4,76.3,34.2,40438.0,55.43,234.2,danino
Arequipa,18.2,82.3,27.9,47229.0,135.16,423.2,danino
Trujillo,34.5,52.5,25.9,21121.0,15.03,113.8,danino
Arequipa,11.0,42.6,12.2,18093.0,143.73,359.4,danino
Piura,14.8,78.2,5.9,40915.0,100.79,371.5,danino
CUSCO,10.3,85.0,22.8,1489.0,56.67,131.7,danino
Cusco,23.7,,21.4,47160.0,,378.5,danino
Trujillo,19.8,81.0,5.1,37036.0,60.9,268.1,danino
Cusco,34.8,77.4,15.5,39627.0,82.78,306.2,danino
Lima,22.0,54.9,36.3,19639.0,,171.4,danino
Cusco,27.2,32.8,6.3,29627.0,11.52,165.6,danino
Cusco,25.9,73.4,22.2,31346.0,131.87,374.9,danino
Piura,13.1,45.1,29.8,21252.0,146.86,352.9,danino
Trujillo,27.8,36.1,23.7,3779.0,57.74,178.8,danino
trujillo,31.6,41.8,9.4,4485.0,107.18,252.9,danino
Arequipa,30.9,90.4,12.3,22842.0,28.16,185.7,danino
Trujillo,31.1,54.1,12.3,16500.0,137.56,351.1,danino
Cusco,27.8,32.1,15.6,19055.0,107.77,298.2,danino
Lima,27.7,71.2,12.5,27266.0,100.24,331.4,danino
Piura,27.6,,10.6,11157.0,,118.4,danino
Piura,23.9,48.3,6.7,48911.0,54.95,280.4,danino
Piura,30.1,36.6,17.9,34234.0,22.12,196.1,danino
Piura,24.1,64.6,27.7,43542.0,93.44,327.4,danino
Arequipa,15.8,31.2,39.7,16586.0,147.24,336.2,danino
Piura,28.3,54.2,15.9,13461.0,42.19,169.0,danino
Lima,12.9,75.4,34.5,252283.0,15.58,134.2,danino
Piura,11.2,67.5,21.6,26936.0,15.83,147.6,danino
Arequipa,21.4,87.1,20.1,2901.0,140.51,318.2,danino
Trujillo,10.8,63.4,9.6,45841.0,68.66,314.0,danino
Arequipa,13.1,41.8,28.6,944.0,141.0,308.3,danino
Arequipa,21.9,68.5,33.3,5102.0,106.97,224.2,danino
Lima,14.8,78.0,36.6,48954.0,126.41,410.4,danino
Cusco,29.3,,8.0,29730.0,76.63,268.0,danino
Cusco,34.0,66.2,18.7,8396.0,34.78,141.6,danino
Cusco,23.5,37.0,14.5,8841.0,144.91,334.9,danino
Arequipa,34.4,92.4,15.8,30099.0,139.92,390.7,danino
Piura,33.4,73.3,21.5,3174.0,138.11,301.8,danino
Trujillo,34.0,39.6,7.3,8066.0,123.36,314.1,danino
Piura,20.9,57.2,32.0,14473.0,63.49,187.3,danino
CUSCO,25.6,34.8,30.8,45535.0,64.59,267.6,danino
Cusco,11.3,,23.1,9453.0,142.42,304.3,danino
Trujillo,26.7,64.7,11.4,14402.0,31.3,157.5,danino
Arequipa,12.0,35.1,38.7,31910.0,18.59,168.1,danino
Cusco,33.4,62.1,25.8,550.0,118.29,255.5,danino
Piura,29.3,78.5,26.9,34607.0,57.85,246.2,danino
Piura,19.5,91.8,26.2,5237.0,53.33,160.2,danino
Arequipa,11.2,87.9,38.0,27595.0,97.57,276.9,danino
Arequipa,15.4,49.9,34.9,1325.0,,143.3,danino
Trujillo,15.3,90.4,31.6,21529.0,7.15,99.6,moderado
Arequipa,15.4,,21.1,40906.0,138.44,422.6,danino
Lima,11.1,47.7,30.6,17186.0,19.76,139.8,danino
Trujillo,27.2,,22.2,8405.0,32.86,125.9,danino
Arequipa,32.7,90.4,36.3,17277.0,7.37,89.0,moderado
Lima,13.6,57.4,22.5,30403.0,39.7,215.7,danino
Cusco,26.5,50.6,29.0,24088.0,59.59,213.6,danino
Arequipa,15.9,57.7,24.9,42618.0,137.1,412.8,danino
Piura,16.6,74.2,27.0,41007.0,79.22,300.8,danino
Arequipa,32.2,69.5,9.1,43325.0,130.29,421.8,danino
Cusco,24.8,69.4,21.9,2707.0,96.84,221.9,danino
Piura,20.3,64.8,17.2,25478.0,40.87,198.2,danino
Trujillo,30.4,88.1,3.8,34314.0,110.41,356.7,danino
Arequipa,10.7,50.9,30.5,26524.0,,223.8,danino
Lima,35.0,45.3,23.0,8782.0,108.39,303.9,danino
Cusco,13.8,93.4,28.5,9091.0,95.88,218.4,danino
Trujillo,20.9,46.9,2.4,24036.0,38.6,210.8,danino
Trujillo,11.6,57.2,11.3,1347.0,145.03,322.1,danino
Arequipa,33.1,47.8,7.3,10761.0,85.39,262.8,danino
Lima,21.6,92.5,24.7,9071.0,138.36,330.1,danino
Piura,18.0,76.0,7.8,43038.0,59.18,294.4,danino
Arequipa,14.0,,16.9,6899.0,49.87,166.3,danino
Lima,33.7,47.0,12.7,44760.0,20.07,261.6,danino
Arequipa,32.6,83.9,34.6,41282.0,119.4,361.4,danino
Lima,30.1,89.3,21.8,14765.0,36.66,189.7,danino
Lima,30.1,36.8,34.1,9923.0,7.19,110.6,danino
Trujillo,32.3,93.8,10.2,48797.0,11.72,227.0,danino
Lima,28.8,67.7,16.0,39342.0,6.32,214.4,danino
Cusco,17.9,71.3,33.1,13149.0,58.82,169.2,danino
Piura,18.1,65.0,29.1,29889.0,127.53,346.1,danino
Lima,27.7,42.4,29.1,19234.0,102.43,288.9,danino
Cusco,31.6,51.2,24.2,28457.0,141.36,363.4,danino
Cusco,12.1,48.3,3.8,46784.0,81.68,345.0,danino
Cusco,10.3,89.4,15.1,13705.0,26.49,121.0,danino
Arequipa,20.6,52.1,26.1,33903.0,86.08,302.6,danino
Trujillo,20.4,93.2,5.3,18721.0,,164.4,danino
Arequipa,20.4,93.5,31.7,49396.0,38.73,257.4,danino
Trujillo,30.1,65.5,3.6,45822.0,51.41,302.7,danino
Piura,23.0,68.3,31.9,28693.0,122.34,317.2,danino
Lima,17.7,62.6,33.6,24052.0,48.91,208.6,danino
Cusco,12.4,44.1,15.3,14356.0,120.62,308.6,danino
Cusco,22.6,92.5,36.6,7603.0,110.28,238.4,danino
Cusco,25.1,76.7,35.3,25568.0,107.79,279.7,danino
CUSCO,17.1,35.5,9.3,37090.0,17.21,188.0,danino
Piura,20.8,71.3,23.1,15387.0,55.31,178.9,danino
AREQUIPA,35.0,63.4,6.2,23459.0,,350.1,danino
