id_venta,fecha,ciudad,categoria,producto,precio_unitario,cantidad,metodo_pago,total
V1001086,2025-03-25,Cusco,Moda,Zapatillas,187.52,2,Efectivo,375.04
V1001087,2025-03-10,Lima,Alimentos,Aceite,237.17,5,Yape,1185.85
V1001088,2025-04-24,Trujillo,Hogar,Olla,267.41,1,Yape,267.41
V1001089,2025-08-06,Piura,Tecnología,Laptop,334.49,4,Efectivo,1337.96
V1001090,2025-09-11,Cusco,Belleza,Maquillaje,29.5,5,Yape,147.5
V1001091,2025-02-16,Piura,Alimentos,Café,491.7,3,Tarjeta,1475.1
V1001092,2025-06-04,Arequipa,Hogar,Microondas,290.65,1,Yape,290.65
V1001093,2025-04-27,Piura,Tecnología,Tablet,456.45,5,Plin,2282.25
V1001094,2025-09-21,Arequipa,Alimentos,Aceite,224.64,1,Tarjeta,224.64
V1001095,2025-09-28,Arequipa,Tecnología,Celular,295.39,4,Plin,1181.56
V1001096,2025-02-06,Lima,Belleza,Maquillaje,71.19,4,Plin,284.76
V1001097,2025-08-13,Lima,Belleza,Shampoo,149.19,3,Plin,447.57
V1001098,2025-03-31,Piura,Belleza,Perfume,137.6,4,Plin,550.4
V1001099,2025-02-11,Arequipa,Belleza,Maquillaje,149.06,2,Efectivo,298.12
V1001100,2025-01-25,Lima,Hogar,Aspiradora,313.68,2,Efectivo,627.36
V1001101,2025-06-02,Piura,Alimentos,Atún,305.11,2,Efectivo,610.22
V1001102,2025-03-07,Arequipa,Belleza,Crema,333.59,2,Plin,667.18
V1001103,2025-04-13,Trujillo,Belleza,Shampoo,19.39,3,Tarjeta,58.17
V1001104,2025-04-26,Piura,Belleza,Crema,112.86,3,Efectivo,338.58
V1001105,2025-08-04,Trujillo,Moda,Camisa,458.27,1,Plin,458.27
V1001106,2025-02-04,Trujillo,Hogar,Olla,456.77,3,Tarjeta,1370.31
V1001107,2025-07-26,Lima,Moda,Pantalón,300.91,2,Yape,601.82
V1001108,2025-10-26,Piura,Alimentos,Atún,91.06,3,Efectivo,273.18
V1001109,2025-04-13,Lima,Hogar,Microondas,37.17,3,Yape,111.51
V1001110,2025-07-23,Lima,Moda,Pantalón,106.37,2,Tarjeta,212.74
V1001111,2025-10-03,Arequipa,Alimentos,Arroz,473.4,4,Tarjeta,1893.6
V1001112,2025-07-07,Cusco,Tecnología,Tablet,410.97,4,Tarjeta,1643.88
V1001113,2025-03-21,Arequipa,Tecnología,Audífonos,399.83,3,Efectivo,1199.49
V1001114,2025-04-19,Trujillo,Moda,Camisa,57.83,4,Plin,231.32
V1001115,2025-06-29,Piura,Alimentos,Aceite,183.49,1,Efectivo,183.49
V1001116,2025-01-21,Trujillo,Hogar,Olla,36.8,5,Efectivo,184.0
V1001117,2025-03-26,Lima,Hogar,Olla,260.15,3,Tarjeta,780.45
V1001118,2025-04-11,Arequipa,Tecnología,Tablet,13.35,3,Tarjeta,40.05
V1001119,2025-12-25,Arequipa,Moda,Zapatillas,444.65,2,Yape,889.3
V1001120,2025-07-30,Cusco,Tecnología,Laptop,410.38,4,Plin,1641.52
V1001121,2025-09-27,Trujillo,Belleza,Perfume,290.98,2,Efectivo,581.96
V1001122,2025-06-20,Lima,Hogar,Aspiradora,438.62,1,Tarjeta,438.62
V1001123,2025-04-10,Arequipa,Tecnología,Laptop,143.0,5,Tarjeta,715.0
V1001124,2025-05-23,Arequipa,Hogar,Aspiradora,343.47,4,,1373.88
V1001125,2025-06-21,Cusco,Hogar,Microondas,490.1,2,Efectivo,980.2
V1001126,2025-11-16,Piura,Hogar,Microondas,455.69,4,Efectivo,1822.76
V1001127,2025-11-09,Piura,Tecnología,Tablet,212.72,1,Plin,212.72
V1001128,2025-10-20,Trujillo,Alimentos,Aceite,399.6,5,Yape,1998.0
V1001129,2025-05-17,Arequipa,Belleza,Maquillaje,369.83,3,Efectivo,1109.49
V1001130,2025-07-23,Piura,Hogar,Licuadora,109.84,5,Efectivo,549.2
V1001131,2025-03-03,Cusco,Tecnología,Celular,262.14,3,Tarjeta,786.42
V1001132,2025-06-12,Lima,Alimentos,Aceite,44.33,1,Plin,44.33
V1001133,2025-02-16,Arequipa,Alimentos,Café,253.4,5,Efectivo,1267.0
V1001134,2025-10-27,Arequipa,Hogar,Olla,492.03,1,Efectivo,492.03
V1001135,2025-10-13,Cusco,Belleza,Shampoo,26.86,1,Efectivo,26.86
V1001136,2025-07-17,Cusco,Belleza,Maquillaje,301.75,2,Plin,603.5
V1001137,2025-01-11,Arequipa,Tecnología,Celular,85.66,4,Plin,342.64
V1001138,2025-02-15,Trujillo,Alimentos,Aceite,145.8,2,Yape,291.6
V1001139,2025-01-30,Arequipa,Belleza,Shampoo,479.95,3,Plin,1439.85
V1001140,2025-10-02,Piura,Tecnología,Audífonos,383.56,3,Yape,1150.68
V1001141,2025-02-09,Arequipa,Moda,Zapatillas,233.14,2,Efectivo,466.28
V1001142,2025-06-16,Trujillo,Belleza,Shampoo,81.3,5,Yape,406.5
V1001143,2025-01-16,Arequipa,Tecnología,Tablet,113.27,5,Efectivo,566.35
V1001144,2025-06-26,Arequipa,Alimentos,Arroz,136.57,5,,682.85
V1001145,2025-04-17,Lima,Tecnología,Audífonos,353.56,5,Efectivo,1767.8
V1001146,2025-05-24,Piura,Hogar,Licuadora,258.62,1,Tarjeta,258.62
V1001147,2025-05-14,Arequipa,Hogar,Microondas,10.37,2,Yape,20.74
V1001148,2025-03-13,Trujillo,Tecnología,Celular,50.02,5,Efectivo,250.1
V1001149,2025-05-20,Cusco,Hogar,Microondas,276.04,2,Tarjeta,552.08
V1001150,2025-08-01,Lima,Belleza,Crema,391.21,3,,1173.63
V1001151,2025-09-26,Arequipa,Alimentos,Atún,466.98,3,Efectivo,1400.94
V1001152,2025-04-30,Cusco,Moda,Pantalón,185.79,1,Yape,185.79
V1001153,2025-07-29,Lima,Moda,Casaca,481.48,3,Yape,1444.44
V1001154,2025-04-04,Trujillo,Tecnología,Laptop,486.69,4,Yape,1946.76
V1001155,2025-07-29,Trujillo,Belleza,Shampoo,259.49,5,Tarjeta,1297.45
V1001156,2025-12-22,Cusco,Moda,Zapatillas,402.26,5,Yape,2011.3
V1001157,2025-12-17,Arequipa,Alimentos,Arroz,19.63,2,Tarjeta,39.26
V1001158,2025-09-15,Arequipa,Moda,Pantalón,430.49,2,Tarjeta,860.98
V1001159,2025-11-30,Lima,,Casaca,31.98,3,Efectivo,95.94
V1001160,2025-10-21,Piura,Hogar,Aspiradora,66.72,3,Efectivo,200.16
V1001161,2025-07-17,Trujillo,Moda,Casaca,49.53,1,Yape,49.53
V1001162,2025-06-17,Arequipa,Moda,Casaca,115.65,4,Efectivo,462.6
V1001163,2025-03-26,Cusco,Belleza,Shampoo,34.43,1,Efectivo,34.43
V1001164,2025-04-04,Piura,Tecnología,Audífonos,480.58,3,Yape,1441.74
V1001165,2025-05-10,Lima,Tecnología,Audífonos,466.81,5,Tarjeta,2334.05
V1001166,2025-06-29,Piura,Hogar,Aspiradora,235.19,5,Efectivo,1175.95
V1001167,2025-01-25,Arequipa,Alimentos,Arroz,384.92,1,Tarjeta,384.92
V1001168,2025-08-13,Lima,,Zapatillas,431.37,3,Plin,1294.11
V1001169,2025-11-09,Cusco,Tecnología,Audífonos,264.0,5,Efectivo,1320.0
V1001170,2025-07-04,Cusco,Belleza,Maquillaje,489.68,5,Plin,2448.4
V1001171,2025-07-19,Arequipa,Tecnología,Tablet,277.66,2,Plin,555.32
V1001172,2025-07-24,Piura,Alimentos,Aceite,429.52,4,Tarjeta,1718.08
V1001173,2025-06-27,Piura,Hogar,Olla,184.47,2,Yape,368.94
V1001174,2025-11-15,Piura,Alimentos,Aceite,166.83,2,Plin,333.66
V1001175,2025-11-01,Arequipa,Hogar,Licuadora,214.76,5,Plin,1073.8
V1001176,2025-01-29,Piura,Moda,Pantalón,294.85,1,Tarjeta,294.85
V1001177,2025-10-06,Lima,Belleza,Perfume,475.64,5,Plin,2378.2
V1001178,2025-06-30,Piura,Moda,Pantalón,250.25,1,Yape,250.25
V1001179,2025-03-14,Lima,Hogar,Olla,251.04,1,Yape,251.04
V1001180,2025-11-22,Cusco,Moda,Casaca,248.38,4,Tarjeta,993.52
V1001181,2025-11-26,Arequipa,Alimentos,Café,475.15,3,Plin,1425.45
V1001182,2025-09-10,Lima,Hogar,Olla,347.9,3,Efectivo,1043.7
V1001183,2025-10-18,Lima,Alimentos,Arroz,483.1,4,Plin,1932.4
V1001184,2025-10-15,Lima,Tecnología,Celular,234.3,4,Tarjeta,937.2
V1001185,2025-05-17,Trujillo,Hogar,Aspiradora,20.36,3,Plin,61.08
V1001186,2025-02-24,Lima,Tecnología,Laptop,110.44,2,Yape,220.88
V1001187,2025-01-26,Lima,Belleza,Crema,344.83,2,Yape,689.66
V1001188,2025-10-12,Arequipa,Moda,Casaca,97.47,4,Plin,389.88
V1001189,2025-01-24,Piura,Hogar,Licuadora,488.48,1,Yape,488.48
V1001190,2025-12-04,Arequipa,Alimentos,Arroz,354.18,4,Yape,1416.72
V1001191,2025-07-01,Arequipa,Alimentos,Aceite,35.49,5,Plin,177.45
V1001192,2025-08-23,Cusco,Moda,Zapatillas,433.99,4,Efectivo,1735.96
V1001193,2025-01-15,Cusco,Moda,Camisa,108.35,5,Efectivo,541.75
V1001194,2025-12-30,Arequipa,,Casaca,60.14,4,Efectivo,240.56
V1001195,2025-06-15,Cusco,Hogar,Microondas,271.1,4,Plin,1084.4
V1001196,2025-05-03,Piura,Hogar,Licuadora,393.75,2,Efectivo,787.5
V1001197,2025-07-10,Trujillo,Hogar,Olla,94.96,4,Yape,379.84
V1001198,2025-01-21,Arequipa,Tecnología,Audífonos,497.85,5,Plin,2489.25
V1001199,2025-11-02,Piura,Alimentos,Arroz,134.79,1,Tarjeta,134.79
V1001200,2025-04-11,Piura,Moda,Pantalón,158.29,3,Tarjeta,474.87
V1001201,2025-02-12,Arequipa,,Celular,268.23,3,Plin,804.69
V1001202,2025-01-12,Piura,,Aceite,166.22,5,Tarjeta,831.1
V1001203,2025-05-22,Trujillo,Alimentos,Aceite,403.32,3,Plin,1209.96
V1001204,2025-12-04,Piura,Moda,Casaca,324.98,2,Plin,649.96
V1001205,2025-08-02,Lima,Moda,Pantalón,422.67,1,Yape,422.67
V1001206,2025-07-18,Piura,Alimentos,Aceite,265.64,2,Yape,531.28
V1001207,2025-04-03,Arequipa,Alimentos,Café,247.01,2,Plin,494.02
V1001208,2025-04-28,Piura,Hogar,Aspiradora,206.48,3,,619.44
V1001209,2025-11-01,Arequipa,Belleza,Crema,264.9,2,Tarjeta,529.8
V1001210,2025-08-14,Trujillo,Belleza,Perfume,189.69,4,Yape,758.76
V1001211,2025-08-30,Trujillo,Belleza,Crema,392.53,1,Yape,392.53
V1001212,2025-07-16,Cusco,Alimentos,Café,95.5,2,Efectivo,191.0
V1001213,2025-03-24,Trujillo,Alimentos,Atún,215.55,5,Yape,1077.75
V1001214,2025-12-28,Cusco,Hogar,Microondas,255.14,3,Efectivo,765.42
V1001215,2025-10-31,Piura,Tecnología,Celular,15.17,4,Tarjeta,60.68
V1001216,2025-02-08,Cusco,Moda,Casaca,66.65,4,Yape,266.6
V1001217,2025-09-12,Trujillo,Moda,Camisa,339.82,1,Plin,339.82
V1001218,2025-12-05,Cusco,Hogar,Aspiradora,487.63,3,Plin,1462.89
V1001219,2025-07-23,Cusco,Hogar,Licuadora,158.5,5,Yape,792.5
V1001220,2025-07-20,Arequipa,Hogar,Aspiradora,279.21,2,Plin,558.42
V1001221,2025-09-03,Trujillo,Belleza,Shampoo,423.4,4,Yape,1693.6
V1001222,2025-06-04,Lima,Belleza,Perfume,198.13,5,Tarjeta,990.65
V1001223,2025-10-25,Arequipa,Tecnología,Laptop,79.96,3,Efectivo,239.88
V1001224,2025-11-06,Trujillo,Belleza,Crema,441.81,4,Efectivo,1767.24
V1001225,2025-10-29,Cusco,Hogar,Olla,226.9,3,Yape,680.7
V1001226,2025-10-29,Piura,Tecnología,Audífonos,16.62,2,Plin,33.24
V1001227,2025-09-30,Lima,Alimentos,Atún,247.09,5,Tarjeta,1235.45
V1001228,2025-04-23,Piura,Tecnología,Laptop,292.82,5,Tarjeta,1464.1
V1001229,2025-09-19,Cusco,Hogar,Aspiradora,186.4,4,Tarjeta,745.6
V1001230,2025-08-21,Cusco,Hogar,Licuadora,238.67,1,Tarjeta,238.67
V1001231,2025-08-05,Cusco,Tecnología,Celular,273.67,5,Efectivo,1368.35
V1001232,2025-02-25,Trujillo,Tecnología,Laptop,150.28,3,Tarjeta,450.84
V1001233,2025-12-24,Cusco,,Atún,214.68,5,Yape,1073.4
V1001234,2025-02-27,Piura,Tecnología,Tablet,13.61,4,Yape,54.44
V1001235,2025-02-24,Arequipa,Moda,Pantalón,484.53,1,Tarjeta,484.53
V1001236,2025-11-29,Trujillo,Hogar,Aspiradora,238.21,1,Efectivo,238.21
V1001237,2025-04-03,Arequipa,Belleza,Maquillaje,402.39,1,Plin,402.39
V1001238,2025-05-20,Piura,Hogar,Aspiradora,104.42,3,Tarjeta,313.26
V1001239,2025-03-26,Piura,Belleza,Perfume,474.41,2,Yape,948.82
V1001240,2025-05-21,Trujillo,Belleza,Perfume,23.64,3,Yape,70.92
V1001241,2025-03-03,Piura,Moda,Zapatillas,147.09,2,Efectivo,294.18
V1001242,2025-02-21,Cusco,Tecnología,Laptop,349.77,2,Plin,699.54
V1001243,2025-08-28,Trujillo,Moda,Pantalón,225.78,3,Efectivo,677.34
V1001244,2025-04-24,Trujillo,Belleza,Maquillaje,39.28,3,Plin,117.84
V1001245,2025-12-15,Lima,Belleza,Maquillaje,33.41,4,Plin,133.64
V1001246,2025-03-20,Lima,Alimentos,Atún,218.15,4,Plin,872.6
V1001247,2025-04-13,Arequipa,,Audífonos,257.51,2,Plin,515.02
V1001248,2025-04-26,Cusco,Moda,Pantalón,138.51,1,Efectivo,138.51
V1001249,2025-07-29,Lima,Belleza,Maquillaje,251.52,4,Efectivo,1006.08
V1001250,2025-07-03,Lima,Moda,Casaca,47.01,3,Plin,141.03
V1001251,2025-10-06,Lima,Belleza,Crema,71.81,3,Plin,215.43
V1001252,2025-11-30,Piura,Moda,Pantalón,499.74,1,Yape,499.74
V1001253,2025-02-23,Trujillo,Moda,Pantalón,34.3,2,Tarjeta,68.6
V1001254,2025-07-08,Cusco,Tecnología,Audífonos,30.13,2,Tarjeta,60.26
V1001255,2025-05-08,Trujillo,Alimentos,Aceite,474.91,2,Yape,949.82
V1001256,2025-02-14,Trujillo,Alimentos,Atún,44.57,3,,133.71
V1001257,2025-07-10,Arequipa,Alimentos,Atún,327.28,3,Tarjeta,981.84
V1001258,2025-12-23,Lima,Hogar,Olla,274.64,4,Tarjeta,1098.56
V1001259,2025-11-19,Arequipa,Moda,Camisa,315.06,3,Yape,945.18
V1001260,2025-06-29,Cusco,Hogar,Licuadora,90.2,1,Plin,90.2
V1001261,2025-05-18,Lima,Belleza,Shampoo,483.35,5,Plin,2416.75
V1001262,2025-05-07,Arequipa,Tecnología,Laptop,481.85,1,Yape,481.85
V1001263,2025-10-07,Cusco,Hogar,Aspiradora,51.54,4,Plin,206.16
V1001264,2025-05-21,Cusco,,Aceite,462.35,1,Plin,462.35
V1001265,2025-11-27,Piura,Hogar,Olla,318.97,2,Yape,637.94
V1001266,2025-03-16,Arequipa,Tecnología,Audífonos,317.38,5,Efectivo,1586.9
V1001267,2025-01-16,Piura,Belleza,Shampoo,499.29,4,Plin,1997.16
V1001268,2025-04-12,Piura,Moda,Camisa,281.76,3,Plin,845.28
V1001269,2025-01-26,Lima,Belleza,Perfume,435.3,3,Tarjeta,1305.9
V1001270,2025-12-25,Arequipa,Moda,Zapatillas,315.47,1,Tarjeta,315.47
V1001271,2025-03-02,Trujillo,Belleza,Crema,252.46,1,Tarjeta,252.46
V1001272,2025-04-25,Arequipa,Tecnología,Celular,226.61,1,Tarjeta,226.61
V1001273,2025-12-23,Trujillo,,Shampoo,14.16,2,Tarjeta,28.32
V1001274,2025-04-03,Trujillo,Moda,Camisa,441.89,1,Efectivo,441.89
V1001275,2025-06-02,Arequipa,Belleza,Perfume,341.47,4,Plin,1365.88
V1001276,2025-05-29,Piura,Alimentos,Aceite,199.37,1,Efectivo,199.37
V1001277,2025-06-10,Trujillo,Alimentos,Arroz,48.16,4,Tarjeta,192.64
V1001278,2025-01-08,Cusco,Alimentos,Arroz,334.43,2,Yape,668.86
V1001279,2025-07-21,Arequipa,Alimentos,Aceite,211.05,3,Tarjeta,633.15
V1001280,2025-08-06,Piura,Tecnología,Audífonos,184.56,3,Yape,553.68
V1001281,2025-11-15,Lima,Moda,Pantalón,201.26,4,Plin,805.04
V1001282,2025-10-23,Lima,Alimentos,Arroz,302.23,4,Plin,1208.92
V1001283,2025-07-04,Lima,,Pantalón,67.21,3,,201.63
V1001284,2025-08-04,Trujillo,Alimentos,Atún,105.73,3,Efectivo,317.19
V1001285,2025-08-25,Piura,Tecnología,Celular,339.68,2,Efectivo,679.36
V1001286,2025-03-29,Lima,Tecnología,Laptop,217.12,3,Plin,651.36
V1001287,2025-09-03,Cusco,Belleza,Crema,385.91,4,Efectivo,1543.64
V1001288,2025-09-24,Trujillo,,Aceite,374.21,3,Plin,1122.63
V1001289,2025-10-14,Lima,Alimentos,Arroz,267.09,2,Plin,534.18
V1001290,2025-05-08,Piura,Tecnología,Laptop,209.47,2,Efectivo,418.94
V1001291,2025-10-26,Cusco,Moda,Casaca,141.16,5,Plin,705.8
V1001292,2025-05-18,Lima,Alimentos,Aceite,221.16,2,Efectivo,442.32
V1001293,2025-04-15,Arequipa,Alimentos,Café,296.93,3,Efectivo,890.79
V1001294,2025-05-13,Cusco,Hogar,Aspiradora,290.42,1,Yape,290.42
V1001295,2025-08-01,Trujillo,Hogar,Aspiradora,447.82,4,,1791.28
V1001296,2025-10-05,Trujillo,Alimentos,Aceite,398.42,1,Plin,398.42
V1001297,2025-07-22,Trujillo,Alimentos,Atún,289.95,5,Plin,1449.75
V1001298,2025-07-13,Lima,Hogar,Aspiradora,378.65,3,Yape,1135.95
V1001299,2025-06-14,Lima,Belleza,Crema,206.43,2,Plin,412.86
V1001300,2025-05-18,Cusco,,Crema,116.71,2,Efectivo,233.42
V1001301,2025-01-26,Cusco,Hogar,Aspiradora,184.21,2,Efectivo,368.42
V1001302,2025-12-03,Trujillo,Hogar,Licuadora,158.36,2,Efectivo,316.72
V1001303,2025-05-09,Lima,Tecnología,Tablet,277.09,4,Plin,1108.36
V1001304,2025-04-15,Arequipa,Belleza,Maquillaje,73.92,1,,73.92
V1001305,2025-02-17,Piura,Moda,Casaca,388.41,5,Yape,1942.05
V1001306,2025-06-14,Piura,Moda,Camisa,291.78,5,Tarjeta,1458.9
V1001307,2025-03-07,Trujillo,Tecnología,Tablet,119.57,1,Efectivo,119.57
V1001308,2025-02-06,Trujillo,Alimentos,Arroz,472.45,2,Tarjeta,944.9
V1001309,2025-12-10,Arequipa,Moda,Casaca,93.83,3,Tarjeta,281.49
V1001310,2025-02-04,Lima,Alimentos,Atún,243.78,1,Efectivo,243.78
V1001311,2025-07-07,Cusco,Belleza,Shampoo,365.22,2,Efectivo,730.44
V1001312,2025-08-03,Trujillo,Tecnología,Laptop,96.03,2,Yape,192.06
V1001313,2025-03-01,Piura,Tecnología,Laptop,303.11,4,Efectivo,1212.44
V1001314,2025-10-14,Arequipa,Belleza,Shampoo,276.57,2,Efectivo,553.14
V1001315,2025-09-02,Arequipa,Alimentos,Café,65.29,4,Plin,261.16
V1001316,2025-11-03,Arequipa,Alimentos,Arroz,232.17,2,Efectivo,464.34
V1001317,2025-06-16,Arequipa,Hogar,Aspiradora,246.13,1,Yape,246.13
V1001318,2025-07-07,Piura,Alimentos,Café,438.63,1,Efectivo,438.63
V1001319,2025-04-20,Lima,Alimentos,Aceite,211.04,2,Efectivo,422.08
V1001320,2025-03-06,Piura,Alimentos,Arroz,347.3,1,Plin,347.3
V1001321,2025-04-17,Lima,Belleza,Shampoo,58.36,3,Plin,175.08
V1001322,2025-04-09,Piura,Hogar,Licuadora,396.32,1,Yape,396.32
V1001323,2025-01-10,Piura,Tecnología,Laptop,165.07,5,Efectivo,825.35
V1001324,2025-01-20,Lima,Tecnología,Celular,74.13,4,Plin,296.52
V1001325,2025-10-08,Cusco,Hogar,Aspiradora,406.62,4,Efectivo,1626.48
V1001326,2025-02-12,Arequipa,Hogar,Microondas,376.37,2,Efectivo,752.74
V1001327,2025-02-01,Arequipa,Hogar,Olla,341.29,5,Plin,1706.45
V1001328,2025-01-15,Piura,Hogar,Olla,460.08,5,Efectivo,2300.4
V1001329,2025-06-15,Cusco,Moda,Zapatillas,88.1,9999,,352.4
V1001330,2025-12-04,Lima,Belleza,Crema,69.37,2,Efectivo,138.74
V1001331,2025-04-25,Arequipa,Tecnología,Audífonos,229.94,5,Efectivo,1149.7
V1001332,2025-03-31,Lima,Alimentos,Atún,392.83,1,Efectivo,392.83
V1001333,2025-11-27,Lima,Belleza,Maquillaje,318.28,2,Plin,636.56
V1001334,2025-01-19,Arequipa,Tecnología,Celular,270.86,5,Tarjeta,1354.3
V1001335,2025-07-13,Lima,Hogar,Olla,139.35,1,Tarjeta,139.35
V1001336,2025-07-01,Arequipa,Belleza,Maquillaje,149.61,2,Efectivo,299.22
V1001337,2025-06-05,Piura,Hogar,Aspiradora,14.79,2,Yape,29.58
V1001338,2025-12-21,Arequipa,Alimentos,Atún,466.55,4,Tarjeta,1866.2
V1001339,2025-06-12,Arequipa,,Audífonos,235.69,3,Tarjeta,707.07
V1001340,2025-01-20,Arequipa,Hogar,Aspiradora,449.16,2,Plin,898.32
V1001341,2025-07-05,Arequipa,Hogar,Microondas,245.98,5,Yape,1229.9
V1001342,2025-05-16,Cusco,Alimentos,Atún,384.98,1,Plin,384.98
V1001343,2025-05-22,Cusco,Tecnología,Laptop,246.7,5,Plin,1233.5
V1001344,2025-05-19,Trujillo,Belleza,Perfume,327.74,3,Plin,983.22
V1001345,2025-06-04,Trujillo,Alimentos,Café,58.45,4,Plin,233.8
V1001346,2025-08-01,Trujillo,Moda,Casaca,440.15,3,Tarjeta,1320.45
V1001347,2025-03-14,Trujillo,Belleza,Maquillaje,148.08,2,Efectivo,296.16
V1001348,2025-11-29,Trujillo,Hogar,Microondas,73.09,3,Tarjeta,219.27
V1001349,2025-03-18,Arequipa,,Maquillaje,385.49,2,Efectivo,770.98
V1001350,2025-02-27,Lima,Belleza,Shampoo,273.46,4,Yape,1093.84
V1001351,2025-06-01,Piura,Tecnología,Celular,442.42,2,,884.84
V1001352,2025-09-21,Trujillo,Moda,Zapatillas,239.39,4,Plin,957.56
V1001353,2025-06-26,Cusco,Moda,Camisa,270.36,1,Efectivo,270.36
V1001354,2025-11-28,Arequipa,Moda,Zapatillas,216.7,1,Tarjeta,216.7
V1001355,2025-08-22,Lima,Alimentos,Aceite,153.33,5,Yape,766.65
V1001356,2025-02-21,Lima,Tecnología,Audífonos,105.12,4,Tarjeta,420.48
V1001357,2025-02-15,Lima,Tecnología,Celular,241.56,5,Yape,1207.8
V1001358,2025-12-11,Piura,Belleza,Maquillaje,403.08,1,Efectivo,403.08
V1001359,2025-04-12,Trujillo,Moda,Pantalón,208.2,2,Yape,416.4
V1001360,2025-02-18,Lima,Hogar,Licuadora,334.06,3,Tarjeta,1002.18
V1001361,2025-03-12,Cusco,Belleza,Shampoo,199.72,3,Yape,599.16
V1001362,2025-03-17,Trujillo,Belleza,Shampoo,132.74,2,Tarjeta,265.48
V1001363,2025-05-10,Cusco,Hogar,Aspiradora,27.85,5,Plin,139.25
V1001364,2025-11-03,Trujillo,Moda,Camisa,279.84,1,Efectivo,279.84
V1001365,2025-05-21,Piura,Moda,Zapatillas,29.63,4,Tarjeta,118.52
V1001366,2025-08-31,Lima,Alimentos,Aceite,137.11,1,Tarjeta,137.11
V1001367,2025-05-20,Arequipa,Alimentos,Aceite,229.83,5,Yape,1149.15
V1001368,2025-01-25,Trujillo,Alimentos,Arroz,203.46,1,Efectivo,203.46
V1001369,2025-07-09,Lima,Hogar,Licuadora,367.47,1,Efectivo,367.47
V1001370,2025-07-28,Lima,Tecnología,Audífonos,440.34,5,Tarjeta,2201.7
V1001371,2025-05-27,Lima,Moda,Pantalón,237.14,1,Efectivo,237.14
V1001372,2025-12-12,Arequipa,Tecnología,Laptop,472.22,2,Yape,944.44
V1001373,2025-09-27,Piura,Alimentos,Café,230.53,3,Plin,691.59
V1001374,2025-10-10,Arequipa,Hogar,Licuadora,265.65,4,Yape,1062.6
V1001375,2025-12-28,Piura,Alimentos,Arroz,38.55,1,Tarjeta,38.55
V1001376,2025-12-03,Trujillo,Hogar,Licuadora,235.43,2,Plin,470.86
V1001377,2025-06-01,Piura,Moda,Casaca,266.84,2,Tarjeta,533.68
V1001378,2025-03-14,Trujillo,Moda,Casaca,347.75,1,Yape,347.75
V1001379,2025-05-18,Piura,Alimentos,Aceite,420.79,1,Efectivo,420.79
V1001380,2025-02-22,Trujillo,Alimentos,Atún,310.57,4,Yape,1242.28
V1001381,2025-04-15,Arequipa,Hogar,Microondas,441.93,4,Efectivo,1767.72
V1001382,2025-04-29,Cusco,Belleza,Crema,347.32,5,Plin,1736.6
V1001383,2025-02-25,Trujillo,Belleza,Maquillaje,170.18,2,Tarjeta,340.36
V1001384,2025-10-06,Piura,Alimentos,Arroz,251.02,3,Efectivo,753.06
V1001385,2025-08-10,Lima,Hogar,Olla,44.2,1,Efectivo,44.2
V1001386,2025-12-29,Arequipa,Hogar,Licuadora,456.68,2,Yape,913.36
V1001387,2025-12-31,Lima,Tecnología,Audífonos,337.84,5,Efectivo,1689.2
V1001388,2025-10-18,Lima,Moda,Camisa,389.59,4,Efectivo,1558.36
V1001389,2025-06-12,Piura,Tecnología,Laptop,312.73,4,Yape,1250.92
V1001390,2025-08-11,Piura,Tecnología,Celular,412.03,3,,1236.09
V1001391,2025-03-14,Piura,Alimentos,Café,367.65,2,Efectivo,735.3
V1001392,2025-05-05,Cusco,Alimentos,Arroz,309.4,5,Plin,1547.0
V1001393,2025-07-17,Trujillo,Moda,Pantalón,128.46,5,Yape,642.3
V1001394,2025-02-20,Cusco,Alimentos,Arroz,377.37,3,Plin,1132.11
V1001395,2025-06-22,Trujillo,Hogar,Microondas,387.51,4,Plin,1550.04
V1001396,2025-09-30,Trujillo,Hogar,Olla,76.03,3,Tarjeta,228.09
V1001397,2025-11-26,Lima,Alimentos,Atún,240.97,2,Tarjeta,481.94
V1001398,2025-07-17,Arequipa,Tecnología,Tablet,284.35,1,Efectivo,284.35
V1001399,2025-07-08,Cusco,Tecnología,Audífonos,138.89,5,Yape,694.45
V1001400,2025-12-05,Arequipa,Hogar,Licuadora,264.02,1,Tarjeta,264.02
V1001401,2025-10-13,Piura,Moda,Zapatillas,224.92,3,Yape,674.76
V1001402,2025-09-07,Arequipa,,Arroz,437.36,5,Plin,2186.8
V1001403,2025-12-22,Cusco,Tecnología,Audífonos,62.63,1,Plin,62.63
V1001404,2025-02-16,Lima,Moda,Zapatillas,129.91,3,Plin,389.73
V1001405,2025-03-31,Trujillo,Belleza,Maquillaje,430.65,2,Plin,861.3
V1001406,2025-02-15,Arequipa,Tecnología,Audífonos,14.56,5,Yape,72.8
V1001407,2025-01-10,Lima,Alimentos,Atún,175.89,4,Tarjeta,703.56
V1001408,2025-09-27,Arequipa,Moda,Camisa,222.68,4,Efectivo,890.72
V1001409,2025-06-14,Cusco,Moda,Zapatillas,432.76,2,Tarjeta,865.52
V1001410,2025-06-06,Lima,Alimentos,Arroz,418.27,3,Efectivo,1254.81
V1001411,2025-03-03,Lima,Moda,Casaca,491.25,2,Plin,982.5
